Id,Age,Sex_F,Sex_M,Medal_Bronze,Medal_Gold,Medal_Silver
0.001006967625806404,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.001010656151908259,0.36170212765957444,0.0,1.0,1.0,0.0,0.0
0.002294263235353785,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.00229795176145564,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.002301640287557495,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.00230532881365935,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.00232008291806677,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.0023237714441686247,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.00232745997027048,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.0023311484963723346,0.36170212765957444,0.0,1.0,0.0,1.0,0.0
0.00233483702247419,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.0024639354360391132,0.2553191489361702,0.0,1.0,0.0,0.0,1.0
0.0024676239621409684,0.5106382978723404,0.0,1.0,0.0,1.0,0.0
0.002471312488242823,0.17021276595744678,0.0,1.0,0.0,0.0,0.0
0.0024750010143446783,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.0026188535323170216,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.0026225420584188763,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.0026262305845207315,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.002663115845539281,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.002692624054354121,0.4893617021276595,1.0,0.0,0.0,0.0,0.0
0.0026963125804559756,0.5744680851063829,1.0,0.0,0.0,0.0,0.0
0.0027000011065578308,0.6170212765957447,1.0,0.0,0.0,0.0,0.0
0.0027036896326596855,0.7021276595744681,1.0,0.0,0.0,0.0,0.0
0.0027073781587615407,0.7872340425531914,1.0,0.0,0.0,0.0,0.0
0.0027258207892708153,0.3829787234042553,1.0,0.0,0.0,0.0,0.0
0.002854919202835739,0.23404255319148937,1.0,0.0,0.0,0.0,0.0
0.002869673307243159,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.0028733618333450137,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.002877050359446869,0.4042553191489362,0.0,1.0,0.0,0.0,0.0
0.002965574985891388,0.17021276595744678,1.0,0.0,0.0,0.0,0.0
0.0029692635119932427,0.12765957446808507,1.0,0.0,0.0,0.0,0.0
0.002972952038095098,0.12765957446808507,1.0,0.0,0.0,0.0,0.0
0.0029766405641969526,0.12765957446808507,1.0,0.0,0.0,0.0,0.0
0.0029913946686043725,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.0029950831947062277,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.0029987717208080824,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.003186886552002685,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.0031905750781045404,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.003386066961502853,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.0033897554876047083,0.17021276595744678,0.0,1.0,0.0,0.0,0.0
0.003393444013706563,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.003408198118113983,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.003434017800826968,0.42553191489361697,0.0,1.0,0.0,0.0,1.0
0.0034377063269288226,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.0034450833791325325,0.12765957446808507,0.0,1.0,0.0,0.0,0.0
0.0034487719052343877,0.12765957446808507,0.0,1.0,0.0,0.0,0.0
0.0034524604313362424,0.21276595744680848,0.0,1.0,0.0,0.0,0.0
0.0034561489574380976,0.21276595744680848,0.0,1.0,0.0,0.0,0.0
0.0034598374835399523,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.0034635260096418075,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.0034709030618455174,0.12765957446808507,0.0,1.0,0.0,0.0,0.0
0.003474591587947372,0.21276595744680848,0.0,1.0,0.0,0.0,0.0
0.0034782801140492274,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.003481968640151082,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.0034856571662529373,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.003489345692354792,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.003493034218456647,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.003496722744558502,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.003500411270660357,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.003504099796762212,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.003507788322864067,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.003511476848965922,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.0035262309533733416,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.003529919479475197,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.0035520506360863266,0.4893617021276595,0.0,1.0,0.0,0.0,0.0
0.003570493266595601,0.2553191489361702,1.0,0.0,0.0,0.0,0.0
0.0035741817926974563,0.2553191489361702,1.0,0.0,0.0,0.0,0.0
0.003577870318799311,0.2553191489361702,1.0,0.0,1.0,0.0,0.0
0.0035815588449011663,0.34042553191489355,1.0,0.0,0.0,0.0,0.0
0.003585247371003021,0.3829787234042553,0.0,1.0,0.0,0.0,0.0
0.003588935897104876,0.3829787234042553,0.0,1.0,0.0,0.0,0.0
0.003592624423206731,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.003596312949308586,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.0036479523147345556,0.10638297872340424,1.0,0.0,0.0,0.0,0.0
0.0036553293669382655,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.0036590178930401202,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.0036627064191419754,0.21276595744680848,0.0,1.0,0.0,0.0,0.0
0.00366639494524383,0.21276595744680848,0.0,1.0,0.0,0.0,0.0
0.0036700834713456853,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.00367377199744754,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.0036774605235493953,0.42553191489361697,0.0,1.0,0.0,0.0,0.0
0.00368114904965125,0.42553191489361697,0.0,1.0,0.0,0.0,0.0
0.003858198302540288,0.42553191489361697,0.0,1.0,0.0,0.0,0.0
0.003869263880845853,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.004153280390688685,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.00415696891679054,0.36170212765957444,1.0,0.0,0.0,0.0,0.0
0.0041606574428923945,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.00416434596899425,0.19148936170212766,0.0,1.0,1.0,0.0,0.0
0.004168034495096105,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.00417172302119796,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.004175411547299814,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.00417910007340167,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.004182788599503525,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.0041864771256053795,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.004190165651707234,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.00419385417780909,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.004197542703910945,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.004201231230012799,0.4042553191489362,0.0,1.0,0.0,0.0,0.0
0.004204919756114654,0.4042553191489362,0.0,1.0,0.0,0.0,0.0
0.00420860828221651,0.4042553191489362,0.0,1.0,0.0,0.0,0.0
0.004212296808318364,0.4042553191489362,0.0,1.0,0.0,0.0,0.0
0.004215985334420219,0.4893617021276595,0.0,1.0,0.0,0.0,0.0
0.004219673860522074,0.4893617021276595,0.0,1.0,0.0,0.0,0.0
0.004363526378494418,0.3829787234042553,0.0,1.0,0.0,0.0,0.0
0.004385657535105548,0.10638297872340424,0.0,1.0,0.0,0.0,0.0
0.0043893460612074026,0.10638297872340424,0.0,1.0,0.0,0.0,0.0
0.004433608374429662,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.004437296900531517,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.004440985426633372,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.004444673952735226,0.4042553191489362,1.0,0.0,0.0,0.0,0.0
0.004448362478837082,0.4042553191489362,1.0,0.0,1.0,0.0,0.0
0.004566395314096441,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.0045700838401982954,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.00457377236630015,0.276595744680851,0.0,1.0,0.0,0.0,1.0
0.004577460892402005,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.0045811494185038605,0.276595744680851,0.0,1.0,0.0,0.0,1.0
0.004584837944605715,0.36170212765957444,0.0,1.0,0.0,0.0,1.0
0.00458852647070757,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.004592214996809425,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.004606969101216845,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.0046106576273187,0.3191489361702128,0.0,1.0,0.0,1.0,0.0
0.004614346153420555,0.3191489361702128,0.0,1.0,1.0,0.0,0.0
0.00461803467952241,0.36170212765957444,0.0,1.0,0.0,1.0,0.0
0.0046217232056242645,0.36170212765957444,0.0,1.0,0.0,0.0,1.0
0.00462541173172612,0.276595744680851,0.0,1.0,0.0,0.0,1.0
0.004629100257827975,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.00463278878392983,0.44680851063829785,0.0,1.0,0.0,0.0,0.0
0.004806149510717013,0.44680851063829785,0.0,1.0,0.0,0.0,0.0
0.004809838036818868,0.19148936170212766,1.0,0.0,0.0,0.0,0.0
0.0048135265629207225,0.19148936170212766,1.0,0.0,0.0,0.0,0.0
0.004817215089022578,0.19148936170212766,1.0,0.0,0.0,0.0,0.0
0.004820903615124433,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.0048762315066522574,0.17021276595744678,0.0,1.0,0.0,0.0,0.0
0.004879920032754112,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.004905739715467097,0.36170212765957444,1.0,0.0,0.0,0.0,0.0
0.005012706972420891,0.46808510638297873,0.0,1.0,0.0,0.0,0.0
0.005023772550726455,0.276595744680851,0.0,1.0,0.0,1.0,0.0
0.005152870964291379,0.23404255319148937,1.0,0.0,0.0,0.0,0.0
0.005156559490393234,0.23404255319148937,1.0,0.0,0.0,0.0,0.0
0.005160248016495089,0.23404255319148937,1.0,0.0,0.0,0.0,0.0
0.005163936542596944,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.005167625068698799,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.0051713135948006535,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.005175002120902509,0.36170212765957444,1.0,0.0,0.0,0.0,0.0
0.005178690647004364,0.36170212765957444,1.0,0.0,0.0,0.0,0.0
0.005182379173106219,0.36170212765957444,1.0,0.0,0.0,0.0,0.0
0.005193444751411784,0.21276595744680848,0.0,1.0,0.0,0.0,0.0
0.005197133277513638,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.005200821803615493,0.3829787234042553,0.0,1.0,0.0,0.0,0.0
0.005293034956161868,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.005348362847689692,0.17021276595744678,1.0,0.0,0.0,0.0,0.0
0.005588117044310265,0.276595744680851,1.0,0.0,1.0,0.0,0.0
0.005890576184662371,0.17021276595744678,0.0,1.0,0.0,0.0,0.0
0.005894264710764226,0.17021276595744678,0.0,1.0,0.0,0.0,0.0
0.005897953236866081,0.17021276595744678,0.0,1.0,0.0,0.0,0.0
0.005901641762967936,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.005905330289069791,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.005909018815171646,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.0059127073412735005,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.005916395867375356,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.005920084393477211,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.0059237729195790656,0.3829787234042553,0.0,1.0,0.0,0.0,0.0
0.00592746144568092,0.3829787234042553,0.0,1.0,0.0,0.0,0.0
0.005931149971782776,0.3829787234042553,0.0,1.0,0.0,0.0,0.0
0.005934838497884631,0.2553191489361702,1.0,0.0,0.0,0.0,0.0
0.0060012319677180195,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.006004920493819875,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.00603811722873657,0.12765957446808507,0.0,1.0,0.0,0.0,0.0
0.006215166481625608,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.0062188550077274625,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.006222543533829317,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.006329510790783111,0.34042553191489355,0.0,1.0,0.0,0.0,1.0
0.0063331993168849665,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.006591396144014813,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.006595084670116668,0.19148936170212766,1.0,0.0,0.0,0.0,0.0
0.006598773196218524,0.19148936170212766,1.0,0.0,0.0,0.0,0.0
0.006606150248422233,0.21276595744680848,0.0,1.0,0.0,0.0,0.0
0.006620904352829653,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.006624592878931508,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.006628281405033363,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.006631969931135218,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.006635658457237073,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.006639346983338928,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.006643035509440783,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.006646724035542638,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.006893855284366921,0.21276595744680848,0.0,1.0,0.0,0.0,0.0
0.006938117597589179,0.19148936170212766,1.0,0.0,0.0,0.0,0.0
0.006963937280302164,0.4042553191489362,0.0,1.0,0.0,0.0,0.0
0.006978691384709584,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.006982379910811439,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.006986068436913294,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.007034019276237409,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.0070487733806448285,0.5531914893617021,1.0,0.0,0.0,0.0,0.0
0.007089347167765233,0.4893617021276595,0.0,1.0,0.0,0.0,0.0
0.007093035693867088,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.007181560320311607,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.007185248846413462,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.007188937372515317,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.0072036914769227365,0.14893617021276595,1.0,0.0,0.0,0.0,0.0
0.007207380003024592,0.14893617021276595,1.0,0.0,0.0,0.0,0.0
0.007222134107432012,0.23404255319148937,0.0,1.0,1.0,0.0,0.0
0.007225822633533867,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.007229511159635721,0.4042553191489362,0.0,1.0,0.0,0.0,0.0
0.007358609573200645,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.0073622980993025,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.007365986625404355,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.007410248938626614,0.2553191489361702,1.0,0.0,0.0,0.0,0.0
0.007436068621339599,0.19148936170212766,1.0,0.0,0.0,0.0,0.0
0.007461888304052584,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.007465576830154439,0.34042553191489355,0.0,1.0,0.0,0.0,0.0
0.007506150617274844,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.0075098391433766985,0.42553191489361697,0.0,1.0,0.0,0.0,0.0
0.007557789982700813,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.0076241834525342025,0.4893617021276595,0.0,1.0,0.0,0.0,0.0
0.007738527761691706,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.007742216287793561,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.007745904813895416,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.007749593339997271,0.2978723404255319,1.0,0.0,0.0,0.0,0.0
0.0077532818660991255,0.3829787234042553,1.0,0.0,0.0,0.0,0.0
0.007756970392200981,0.3829787234042553,1.0,0.0,0.0,0.0,0.0
0.007760658918302836,0.3829787234042553,1.0,0.0,0.0,0.0,0.0
0.007827052388136226,0.14893617021276595,1.0,0.0,0.0,1.0,0.0
0.00783074091423808,0.2553191489361702,1.0,0.0,0.0,1.0,0.0
0.007834429440339935,0.3191489361702128,1.0,0.0,0.0,1.0,0.0
0.007871314701358486,0.276595744680851,0.0,1.0,0.0,0.0,1.0
0.00787500322746034,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.00791188848847889,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.007915577014580745,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.00794139669729373,0.23404255319148937,1.0,0.0,0.0,0.0,0.0
0.007945085223395584,0.23404255319148937,1.0,0.0,0.0,0.0,0.0
0.008413528038331165,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.008476232982062699,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.008542626451896088,0.14893617021276595,0.0,1.0,0.0,0.0,0.0
0.008701233074275852,0.2553191489361702,0.0,1.0,0.0,0.0,1.0
0.008727052756988837,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.008800823279025935,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.00880451180512779,0.44680851063829785,0.0,1.0,1.0,0.0,0.0
0.00881926590953521,0.2553191489361702,1.0,0.0,0.0,0.0,0.0
0.008822954435637066,0.34042553191489355,1.0,0.0,1.0,0.0,0.0
0.00882664296173892,0.7021276595744681,0.0,1.0,0.0,0.0,1.0
0.008830331487840775,0.276595744680851,0.0,1.0,1.0,0.0,0.0
0.008952052849201989,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.008955741375303843,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.00928033167226708,0.14893617021276595,0.0,1.0,0.0,0.0,0.0
0.009284020198368935,0.14893617021276595,0.0,1.0,0.0,0.0,0.0
0.00928770872447079,0.14893617021276595,0.0,1.0,0.0,0.0,0.0
0.009291397250572646,0.14893617021276595,0.0,1.0,0.0,0.0,0.0
0.0092950857766745,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.009298774302776355,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.00930246282887821,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.009306151354980065,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.00930983988108192,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.009313528407183774,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.009317216933285629,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.009320905459387486,0.23404255319148937,0.0,1.0,0.0,0.0,0.0
0.009365167772609744,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.009387298929220874,0.10638297872340424,0.0,1.0,0.0,0.0,0.0
0.009390987455322729,0.10638297872340424,0.0,1.0,0.0,0.0,0.0
0.009394675981424584,0.10638297872340424,0.0,1.0,0.0,0.0,0.0
0.009398364507526439,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.009402053033628293,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.009405741559730148,0.19148936170212766,0.0,1.0,0.0,0.0,0.0
0.009409430085832005,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.00941311861193386,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.009416807138035714,0.276595744680851,0.0,1.0,0.0,0.0,1.0
0.009420495664137569,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.009424184190239424,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.009427872716341278,0.36170212765957444,0.0,1.0,0.0,0.0,1.0
0.009431561242443133,0.44680851063829785,0.0,1.0,0.0,0.0,0.0
0.009435249768544988,0.44680851063829785,0.0,1.0,0.0,0.0,0.0
0.009438938294646843,0.5319148936170213,0.0,1.0,0.0,0.0,0.0
0.009442626820748699,0.5319148936170213,0.0,1.0,0.0,0.0,0.0
0.009446315346850554,0.5319148936170213,0.0,1.0,0.0,0.0,0.0
0.009457380925156118,0.42553191489361697,1.0,0.0,0.0,0.0,0.0
0.009531151447193218,0.5319148936170213,0.0,1.0,0.0,0.0,0.0
0.009534839973295073,0.6170212765957447,0.0,1.0,0.0,0.0,0.0
0.009556971129906201,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.009560659656008058,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.009656561334656286,0.276595744680851,0.0,1.0,0.0,0.0,1.0
0.009833610587545324,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.00983729911364718,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.009874184374665728,0.2978723404255319,0.0,1.0,0.0,0.0,0.0
0.009877872900767583,0.3829787234042553,0.0,1.0,0.0,0.0,0.0
0.009881561426869438,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.009885249952971294,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.009888938479073149,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.009892627005175004,0.36170212765957444,0.0,1.0,0.0,0.0,0.0
0.009933200792295408,0.276595744680851,1.0,0.0,0.0,0.0,0.0
0.009970086053313957,0.276595744680851,0.0,1.0,0.0,0.0,0.0
0.009973774579415813,0.3191489361702128,0.0,1.0,0.0,0.0,0.0
0.010051233627554767,0.17021276595744678,0.0,1.0,0.0,0.0,0.0
0.010054922153656621,0.17021276595744678,0.0,1.0,0.0,0.0,0.0
0.010058610679758476,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.01006229920586033,0.2553191489361702,0.0,1.0,0.0,0.0,0.0
0.010099184466878882,0.12765957446808507,0.0,1.0,0.0,0.0,0.0
0.010102872992980736,0.12765957446808507,0.0,1.0,0.0,0.0,0.0
